DATE,COMMUNITY CODE,COMMUNITY NAME,ANIMAL,LICENSE VOLUME
02/01/2019 12:00:00 AM,SAN,SANDSTONE VALLEY,DOGS,411
02/01/2019 12:00:00 AM,SCA,SCARBORO,CATS,35
02/01/2019 12:00:00 AM,SCA,SCARBORO,DOGS,97
02/01/2019 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,CATS,10
02/01/2019 12:00:00 AM,SSW,SCARBORO/ SUNALTA WEST,DOGS,50
02/01/2019 12:00:00 AM,SCE,SCENIC ACRES,CATS,264
02/01/2019 12:00:00 AM,SCE,SCENIC ACRES,DOGS,815
02/01/2019 12:00:00 AM,S23,SECTION 23,CATS,0
02/01/2019 12:00:00 AM,S23,SECTION 23,DOGS,0
02/01/2019 12:00:00 AM,SET,SETON,CATS,2
02/01/2019 12:00:00 AM,SET,SETON,DOGS,18
02/01/2019 12:00:00 AM,SHG,SHAGANAPPI,CATS,42
02/01/2019 12:00:00 AM,SHG,SHAGANAPPI,DOGS,122
02/01/2019 12:00:00 AM,SHS,SHAWNEE SLOPES,CATS,36
02/01/2019 12:00:00 AM,SHS,SHAWNEE SLOPES,DOGS,133
02/01/2019 12:00:00 AM,SHN,SHAWNESSY,CATS,357
02/01/2019 12:00:00 AM,SHN,SHAWNESSY,DOGS,804
02/01/2019 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,CATS,21
02/01/2019 12:00:00 AM,SHI,SHEPARD INDUSTRIAL,DOGS,23
02/01/2019 12:00:00 AM,SHW,SHERWOOD,CATS,69
02/01/2019 12:00:00 AM,SHW,SHERWOOD,DOGS,190
02/01/2019 12:00:00 AM,SIG,SIGNAL HILL,CATS,329
02/01/2019 12:00:00 AM,SIG,SIGNAL HILL,DOGS,941
02/01/2019 12:00:00 AM,SIL,SILVER SPRINGS,CATS,346
02/01/2019 12:00:00 AM,SIL,SILVER SPRINGS,DOGS,931
02/01/2019 12:00:00 AM,SVO,SILVERADO,CATS,176
02/01/2019 12:00:00 AM,SVO,SILVERADO,DOGS,519
02/01/2019 12:00:00 AM,SKE,SKYLINE EAST,CATS,0
02/01/2019 12:00:00 AM,SKE,SKYLINE EAST,DOGS,0
02/01/2019 12:00:00 AM,SKW,SKYLINE WEST,CATS,0
02/01/2019 12:00:00 AM,SKW,SKYLINE WEST,DOGS,0
02/01/2019 12:00:00 AM,SKR,SKYVIEW RANCH,CATS,148
02/01/2019 12:00:00 AM,SKR,SKYVIEW RANCH,DOGS,391
02/01/2019 12:00:00 AM,SOM,SOMERSET,CATS,253
02/01/2019 12:00:00 AM,SOM,SOMERSET,DOGS,614
02/01/2019 12:00:00 AM,SAW,SOUTH AIRWAYS,CATS,0
02/01/2019 12:00:00 AM,SAW,SOUTH AIRWAYS,DOGS,0
02/01/2019 12:00:00 AM,SOC,SOUTH CALGARY,CATS,113
02/01/2019 12:00:00 AM,SOC,SOUTH CALGARY,DOGS,362
02/01/2019 12:00:00 AM,SFH,SOUTH FOOTHILLS,CATS,0
02/01/2019 12:00:00 AM,SFH,SOUTH FOOTHILLS,DOGS,3
02/01/2019 12:00:00 AM,SOV,SOUTHVIEW,CATS,90
02/01/2019 12:00:00 AM,SOV,SOUTHVIEW,DOGS,196
02/01/2019 12:00:00 AM,SOW,SOUTHWOOD,CATS,251
02/01/2019 12:00:00 AM,SOW,SOUTHWOOD,DOGS,534
02/01/2019 12:00:00 AM,SPH,SPRINGBANK HILL,CATS,194
02/01/2019 12:00:00 AM,SPH,SPRINGBANK HILL,DOGS,669
02/01/2019 12:00:00 AM,SPR,SPRUCE CLIFF,CATS,163
02/01/2019 12:00:00 AM,SPR,SPRUCE CLIFF,DOGS,255
02/01/2019 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,CATS,34
02/01/2019 12:00:00 AM,STA,ST. ANDREWS HEIGHTS,DOGS,102
02/01/2019 12:00:00 AM,STD,STARFIELD,CATS,0
02/01/2019 12:00:00 AM,STD,STARFIELD,DOGS,0
02/01/2019 12:00:00 AM,ST1,STONEY 1,CATS,0
02/01/2019 12:00:00 AM,ST1,STONEY 1,DOGS,0
02/01/2019 12:00:00 AM,ST2,STONEY 2,CATS,0
02/01/2019 12:00:00 AM,ST2,STONEY 2,DOGS,0
02/01/2019 12:00:00 AM,ST3,STONEY 3,CATS,0
02/01/2019 12:00:00 AM,ST3,STONEY 3,DOGS,0
02/01/2019 12:00:00 AM,ST4,STONEY 4,CATS,0
02/01/2019 12:00:00 AM,ST4,STONEY 4,DOGS,0
02/01/2019 12:00:00 AM,STR,STRATHCONA PARK,CATS,179
02/01/2019 12:00:00 AM,STR,STRATHCONA PARK,DOGS,638
02/01/2019 12:00:00 AM,SNA,SUNALTA,CATS,123
02/01/2019 12:00:00 AM,SNA,SUNALTA,DOGS,148
02/01/2019 12:00:00 AM,SDC,SUNDANCE,CATS,375
02/01/2019 12:00:00 AM,SDC,SUNDANCE,DOGS,1101
02/01/2019 12:00:00 AM,SSD,SUNNYSIDE,CATS,173
02/01/2019 12:00:00 AM,SSD,SUNNYSIDE,DOGS,235
02/01/2019 12:00:00 AM,SUN,SUNRIDGE,CATS,2
02/01/2019 12:00:00 AM,SUN,SUNRIDGE,DOGS,3
02/01/2019 12:00:00 AM,TAR,TARADALE,CATS,145
02/01/2019 12:00:00 AM,TAR,TARADALE,DOGS,381
02/01/2019 12:00:00 AM,TEM,TEMPLE,CATS,268
02/01/2019 12:00:00 AM,TEM,TEMPLE,DOGS,804
02/01/2019 12:00:00 AM,THO,THORNCLIFFE,CATS,330
02/01/2019 12:00:00 AM,THO,THORNCLIFFE,DOGS,745
02/01/2019 12:00:00 AM,TUS,TUSCANY,CATS,577
02/01/2019 12:00:00 AM,TUS,TUSCANY,DOGS,1863
02/01/2019 12:00:00 AM,TUX,TUXEDO PARK,CATS,163
02/01/2019 12:00:00 AM,TUX,TUXEDO PARK,DOGS,389
02/01/2019 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,CATS,89
02/01/2019 12:00:00 AM,UNI,UNIVERSITY HEIGHTS,DOGS,136
02/01/2019 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,CATS,0
02/01/2019 12:00:00 AM,UOC,UNIVERSITY OF CALGARY,DOGS,0
02/01/2019 12:00:00 AM,UMR,UPPER MOUNT ROYAL,CATS,98
02/01/2019 12:00:00 AM,UMR,UPPER MOUNT ROYAL,DOGS,288
02/01/2019 12:00:00 AM,VAL,VALLEY RIDGE,CATS,157
02/01/2019 12:00:00 AM,VAL,VALLEY RIDGE,DOGS,597
02/01/2019 12:00:00 AM,VAF,VALLEYFIELD,CATS,0
02/01/2019 12:00:00 AM,VAF,VALLEYFIELD,DOGS,2
02/01/2019 12:00:00 AM,VAR,VARSITY,CATS,349
02/01/2019 12:00:00 AM,VAR,VARSITY,DOGS,770
02/01/2019 12:00:00 AM,VIS,VISTA HEIGHTS,CATS,65
02/01/2019 12:00:00 AM,VIS,VISTA HEIGHTS,DOGS,134
02/01/2019 12:00:00 AM,WAL,WALDEN,CATS,122
02/01/2019 12:00:00 AM,WAL,WALDEN,DOGS,411
02/01/2019 12:00:00 AM,WHL,WEST HILLHURST,CATS,183
02/01/2019 12:00:00 AM,WHL,WEST HILLHURST,DOGS,551
02/01/2019 12:00:00 AM,WSP,WEST SPRINGS,CATS,180
02/01/2019 12:00:00 AM,WSP,WEST SPRINGS,DOGS,764
02/01/2019 12:00:00 AM,WGT,WESTGATE,CATS,126
02/01/2019 12:00:00 AM,WGT,WESTGATE,DOGS,267
02/01/2019 12:00:00 AM,WES,WESTWINDS,CATS,0
02/01/2019 12:00:00 AM,WES,WESTWINDS,DOGS,0
02/01/2019 12:00:00 AM,WHI,WHITEHORN,CATS,241
02/01/2019 12:00:00 AM,WHI,WHITEHORN,DOGS,508
02/01/2019 12:00:00 AM,WLD,WILDWOOD,CATS,116
02/01/2019 12:00:00 AM,WLD,WILDWOOD,DOGS,346
02/01/2019 12:00:00 AM,WIL,WILLOW PARK,CATS,192
02/01/2019 12:00:00 AM,WIL,WILLOW PARK,DOGS,465
02/01/2019 12:00:00 AM,WND,WINDSOR PARK,CATS,123
02/01/2019 12:00:00 AM,WND,WINDSOR PARK,DOGS,210
02/01/2019 12:00:00 AM,WIN,WINSTON HEIGHTS/MOUNTVIEW,CATS,147
02/01/2019 12:00:00 AM,WIN,WINSTON HEIGHTS/MOUNTVIEW,DOGS,309
02/01/2019 12:00:00 AM,WBN,WOODBINE,CATS,393
02/01/2019 12:00:00 AM,WBN,WOODBINE,DOGS,960
02/01/2019 12:00:00 AM,WOO,WOODLANDS,CATS,234
02/01/2019 12:00:00 AM,WOO,WOODLANDS,DOGS,528
04/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,262
04/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1045
04/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,84
04/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,269
05/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,262
05/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1059
05/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,73
05/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,264
05/01/2018 12:00:00 AM,SGH,SAGE HILL,CATS,128
05/01/2018 12:00:00 AM,SGH,SAGE HILL,DOGS,502
06/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,261
06/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1053
06/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,74
06/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,265
06/01/2018 12:00:00 AM,SGH,SAGE HILL,CATS,127
07/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,270
07/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1033
07/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,76
07/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,283
08/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,270
08/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1036
08/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,76
08/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,284
08/01/2018 12:00:00 AM,SGH,SAGE HILL,CATS,127
08/01/2018 12:00:00 AM,SGH,SAGE HILL,DOGS,486
09/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,265
09/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1028
09/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,77
09/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,281
10/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,266
10/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1039
10/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,80
10/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,287
10/01/2018 12:00:00 AM,SGH,SAGE HILL,DOGS,494
11/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,266
11/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1039
11/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,82
11/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,287
11/01/2018 12:00:00 AM,SGH,SAGE HILL,CATS,139
11/01/2018 12:00:00 AM,SGH,SAGE HILL,DOGS,494
12/01/2018 12:00:00 AM,EVN,EVANSTON,CATS,267
12/01/2018 12:00:00 AM,EVN,EVANSTON,DOGS,1052
12/01/2018 12:00:00 AM,NOL,NOLAN HILL,CATS,84
12/01/2018 12:00:00 AM,NOL,NOLAN HILL,DOGS,297
01/01/2019 12:00:00 AM,EVN,EVANSTON,CATS,267
01/01/2019 12:00:00 AM,EVN,EVANSTON,DOGS,1052
01/01/2019 12:00:00 AM,NOL,NOLAN HILL,CATS,84
01/01/2019 12:00:00 AM,NOL,NOLAN HILL,DOGS,297
01/01/2019 12:00:00 AM,SGH,SAGE HILL,CATS,141
01/01/2019 12:00:00 AM,SGH,SAGE HILL,DOGS,504
02/01/2019 12:00:00 AM,EVN,EVANSTON,CATS,264
02/01/2019 12:00:00 AM,EVN,EVANSTON,DOGS,1059
02/01/2019 12:00:00 AM,NOL,NOLAN HILL,CATS,89
02/01/2019 12:00:00 AM,NOL,NOLAN HILL,DOGS,297
02/01/2019 12:00:00 AM,SGH,SAGE HILL,CATS,140
02/01/2019 12:00:00 AM,SGH,SAGE HILL,DOGS,506
03/01/2019 12:00:00 AM,ABB,ABBEYDALE,CATS,221
03/01/2019 12:00:00 AM,ABB,ABBEYDALE,DOGS,510
03/01/2019 12:00:00 AM,ACA,ACADIA,CATS,471
03/01/2019 12:00:00 AM,ACA,ACADIA,DOGS,855
03/01/2019 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,CATS,204
03/01/2019 12:00:00 AM,ALB,ALBERT PARK/RADISSON HEIGHTS,DOGS,312
03/01/2019 12:00:00 AM,ALT,ALTADORE,CATS,190
03/01/2019 12:00:00 AM,ALT,ALTADORE,DOGS,790
03/01/2019 12:00:00 AM,AYB,ALYTH/BONNYBROOK,CATS,11
03/01/2019 12:00:00 AM,AYB,ALYTH/BONNYBROOK,DOGS,2
03/01/2019 12:00:00 AM,APP,APPLEWOOD PARK,CATS,132
03/01/2019 12:00:00 AM,APP,APPLEWOOD PARK,DOGS,297
03/01/2019 12:00:00 AM,ARB,ARBOUR LAKE,CATS,289
03/01/2019 12:00:00 AM,ARB,ARBOUR LAKE,DOGS,712
03/01/2019 12:00:00 AM,ASP,ASPEN WOODS,CATS,98
03/01/2019 12:00:00 AM,ASP,ASPEN WOODS,DOGS,543
03/01/2019 12:00:00 AM,AUB,AUBURN BAY,CATS,381
03/01/2019 12:00:00 AM,AUB,AUBURN BAY,DOGS,1430
03/01/2019 12:00:00 AM,ABP,AURORA BUSINESS PARK,CATS,0
03/01/2019 12:00:00 AM,ABP,AURORA BUSINESS PARK,DOGS,0
03/01/2019 12:00:00 AM,BNF,BANFF TRAIL,CATS,93
03/01/2019 12:00:00 AM,BNF,BANFF TRAIL,DOGS,225
03/01/2019 12:00:00 AM,BNK,BANKVIEW,CATS,200
03/01/2019 12:00:00 AM,BNK,BANKVIEW,DOGS,321
03/01/2019 12:00:00 AM,BYV,BAYVIEW,CATS,13
03/01/2019 12:00:00 AM,BYV,BAYVIEW,DOGS,77
03/01/2019 12:00:00 AM,BED,BEDDINGTON HEIGHTS,CATS,403
03/01/2019 12:00:00 AM,BED,BEDDINGTON HEIGHTS,DOGS,1053
03/01/2019 12:00:00 AM,BEL,BEL-AIRE,CATS,4
03/01/2019 12:00:00 AM,BEL,BEL-AIRE,DOGS,55
03/01/2019 12:00:00 AM,BLN,BELTLINE,CATS,592
03/01/2019 12:00:00 AM,BLN,BELTLINE,DOGS,956
03/01/2019 12:00:00 AM,BDO,BONAVISTA DOWNS,CATS,47
03/01/2019 12:00:00 AM,BDO,BONAVISTA DOWNS,DOGS,148
03/01/2019 12:00:00 AM,BOW,BOWNESS,CATS,547
03/01/2019 12:00:00 AM,BOW,BOWNESS,DOGS,1273
03/01/2019 12:00:00 AM,BRA,BRAESIDE,CATS,287
03/01/2019 12:00:00 AM,BRA,BRAESIDE,DOGS,618
03/01/2019 12:00:00 AM,BRE,BRENTWOOD,CATS,359
03/01/2019 12:00:00 AM,BRE,BRENTWOOD,DOGS,814
03/01/2019 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,CATS,186
03/01/2019 12:00:00 AM,BRD,BRIDGELAND/RIVERSIDE,DOGS,407
03/01/2019 12:00:00 AM,BRI,BRIDLEWOOD,CATS,287
03/01/2019 12:00:00 AM,BRI,BRIDLEWOOD,DOGS,785
03/01/2019 12:00:00 AM,BRT,BRITANNIA,CATS,15
03/01/2019 12:00:00 AM,BRT,BRITANNIA,DOGS,110
03/01/2019 12:00:00 AM,BUR,BURNS INDUSTRIAL,CATS,0
03/01/2019 12:00:00 AM,BUR,BURNS INDUSTRIAL,DOGS,2
03/01/2019 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,CATS,0
03/01/2019 12:00:00 AM,CIA,CALGARY INTERNATIONAL AIRPORT,DOGS,0
03/01/2019 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,CATS,70
03/01/2019 12:00:00 AM,CAM,CAMBRIAN HEIGHTS,DOGS,223
03/01/2019 12:00:00 AM,CAN,CANYON MEADOWS,CATS,352
03/01/2019 12:00:00 AM,CAN,CANYON MEADOWS,DOGS,804
03/01/2019 12:00:00 AM,CAP,CAPITOL HILL,CATS,137
03/01/2019 12:00:00 AM,CAP,CAPITOL HILL,DOGS,272
03/01/2019 12:00:00 AM,CAS,CASTLERIDGE,CATS,107
03/01/2019 12:00:00 AM,CAS,CASTLERIDGE,DOGS,295
03/01/2019 12:00:00 AM,CED,CEDARBRAE,CATS,309
03/01/2019 12:00:00 AM,CED,CEDARBRAE,DOGS,612
03/01/2019 12:00:00 AM,CHA,CHAPARRAL,CATS,349
03/01/2019 12:00:00 AM,CHA,CHAPARRAL,DOGS,1403
03/01/2019 12:00:00 AM,CHW,CHARLESWOOD,CATS,142
03/01/2019 12:00:00 AM,CHW,CHARLESWOOD,DOGS,334
03/01/2019 12:00:00 AM,CHN,CHINATOWN,CATS,5
03/01/2019 12:00:00 AM,CHN,CHINATOWN,DOGS,21
03/01/2019 12:00:00 AM,CHK,CHINOOK PARK,CATS,41
03/01/2019 12:00:00 AM,CHK,CHINOOK PARK,DOGS,162
03/01/2019 12:00:00 AM,CHR,CHRISTIE PARK,CATS,34
03/01/2019 12:00:00 AM,CHR,CHRISTIE PARK,DOGS,154
03/01/2019 12:00:00 AM,CIT,CITADEL,CATS,257
03/01/2019 12:00:00 AM,CIT,CITADEL,DOGS,843
03/01/2019 12:00:00 AM,CLI,CLIFF BUNGALOW,CATS,54
03/01/2019 12:00:00 AM,CLI,CLIFF BUNGALOW,DOGS,87
03/01/2019 12:00:00 AM,COA,COACH HILL,CATS,144
03/01/2019 12:00:00 AM,COA,COACH HILL,DOGS,299
03/01/2019 12:00:00 AM,COL,COLLINGWOOD,CATS,61
03/01/2019 12:00:00 AM,COL,COLLINGWOOD,DOGS,249
03/01/2019 12:00:00 AM,CPF,COPPERFIELD,CATS,469
03/01/2019 12:00:00 AM,CPF,COPPERFIELD,DOGS,1202
03/01/2019 12:00:00 AM,COR,CORAL SPRINGS,CATS,48
03/01/2019 12:00:00 AM,COR,CORAL SPRINGS,DOGS,203
03/01/2019 12:00:00 AM,CGR,COUGAR RIDGE,CATS,160
03/01/2019 12:00:00 AM,CGR,COUGAR RIDGE,DOGS,523
03/01/2019 12:00:00 AM,CHV,COUNTRY HILLS VILLAGE,CATS,66
03/01/2019 12:00:00 AM,CHV,COUNTRY HILLS VILLAGE,DOGS,88
03/01/2019 12:00:00 AM,COU,COUNTRY HILLS,CATS,90
03/01/2019 12:00:00 AM,COU,COUNTRY HILLS,DOGS,219
03/01/2019 12:00:00 AM,COV,COVENTRY HILLS,CATS,491
03/01/2019 12:00:00 AM,COV,COVENTRY HILLS,DOGS,1419
03/01/2019 12:00:00 AM,CRA,CRANSTON,CATS,516
03/01/2019 12:00:00 AM,CRA,CRANSTON,DOGS,1802
03/01/2019 12:00:00 AM,CRE,CRESCENT HEIGHTS,CATS,218
03/01/2019 12:00:00 AM,CRE,CRESCENT HEIGHTS,DOGS,395
03/01/2019 12:00:00 AM,CRM,CRESTMONT,CATS,28
03/01/2019 12:00:00 AM,CRM,CRESTMONT,DOGS,148
03/01/2019 12:00:00 AM,CUR,CURRIE BARRACKS,CATS,24
03/01/2019 12:00:00 AM,CUR,CURRIE BARRACKS,DOGS,74
03/01/2019 12:00:00 AM,DAL,DALHOUSIE,CATS,251
03/01/2019 12:00:00 AM,DAL,DALHOUSIE,DOGS,599
03/01/2019 12:00:00 AM,DRG,DEER RIDGE,CATS,230
03/01/2019 12:00:00 AM,DRG,DEER RIDGE,DOGS,517
03/01/2019 12:00:00 AM,DRN,DEER RUN,CATS,266
03/01/2019 12:00:00 AM,DRN,DEER RUN,DOGS,648
03/01/2019 12:00:00 AM,DBC,DEERFOOT BUSINESS CENTRE,CATS,0
03/01/2019 12:00:00 AM,DBC,DEERFOOT BUSINESS CENTRE,DOGS,21
03/01/2019 12:00:00 AM,DIA,DIAMOND COVE,CATS,19
03/01/2019 12:00:00 AM,DIA,DIAMOND COVE,DOGS,79
03/01/2019 12:00:00 AM,DIS,DISCOVERY RIDGE,CATS,116
03/01/2019 12:00:00 AM,DIS,DISCOVERY RIDGE,DOGS,380
03/01/2019 12:00:00 AM,DDG,DOUGLASDALE/GLEN,CATS,444
03/01/2019 12:00:00 AM,DDG,DOUGLASDALE/GLEN,DOGS,1375
03/01/2019 12:00:00 AM,DOV,DOVER,CATS,463
03/01/2019 12:00:00 AM,DOV,DOVER,DOGS,972
03/01/2019 12:00:00 AM,DNC,DOWNTOWN COMMERCIAL CORE,CATS,127
03/01/2019 12:00:00 AM,DNC,DOWNTOWN COMMERCIAL CORE,DOGS,92
03/01/2019 12:00:00 AM,DNE,DOWNTOWN EAST VILLAGE,CATS,56
03/01/2019 12:00:00 AM,DNE,DOWNTOWN EAST VILLAGE,DOGS,92
03/01/2019 12:00:00 AM,DNW,DOWNTOWN WEST END,CATS,38
03/01/2019 12:00:00 AM,DNW,DOWNTOWN WEST END,DOGS,48
03/01/2019 12:00:00 AM,EAG,EAGLE RIDGE,CATS,8
03/01/2019 12:00:00 AM,EAG,EAGLE RIDGE,DOGS,32
03/01/2019 12:00:00 AM,EFV,EAST FAIRVIEW INDUSTRIAL,CATS,0
03/01/2019 12:00:00 AM,EFV,EAST FAIRVIEW INDUSTRIAL,DOGS,0
03/01/2019 12:00:00 AM,ESH,EAST SHEPARD INDUSTRIAL,CATS,2
03/01/2019 12:00:00 AM,ESH,EAST SHEPARD INDUSTRIAL,DOGS,22
03/01/2019 12:00:00 AM,EFI,EASTFIELD,CATS,1
03/01/2019 12:00:00 AM,EFI,EASTFIELD,DOGS,1
03/01/2019 12:00:00 AM,EAU,EAU CLAIRE,CATS,29
03/01/2019 12:00:00 AM,EAU,EAU CLAIRE,DOGS,32
03/01/2019 12:00:00 AM,EDG,EDGEMONT,CATS,297
03/01/2019 12:00:00 AM,EDG,EDGEMONT,DOGS,981
03/01/2019 12:00:00 AM,EPK,ELBOW PARK,CATS,79
03/01/2019 12:00:00 AM,EPK,ELBOW PARK,DOGS,394
03/01/2019 12:00:00 AM,EYA,ELBOYA,CATS,44
03/01/2019 12:00:00 AM,EYA,ELBOYA,DOGS,182
03/01/2019 12:00:00 AM,ERI,ERIN WOODS,CATS,265
03/01/2019 12:00:00 AM,ERI,ERIN WOODS,DOGS,567
03/01/2019 12:00:00 AM,ERL,ERLTON,CATS,50
03/01/2019 12:00:00 AM,ERL,ERLTON,DOGS,93
03/01/2019 12:00:00 AM,EVN,EVANSTON,CATS,270
03/01/2019 12:00:00 AM,EVN,EVANSTON,DOGS,1075
03/01/2019 12:00:00 AM,EVE,EVERGREEN,CATS,505
03/01/2019 12:00:00 AM,EVE,EVERGREEN,DOGS,1359
03/01/2019 12:00:00 AM,FVI,FAIRVIEW INDUSTRIAL,CATS,0
03/01/2019 12:00:00 AM,FVI,FAIRVIEW INDUSTRIAL,DOGS,3
03/01/2019 12:00:00 AM,FAI,FAIRVIEW,CATS,157
03/01/2019 12:00:00 AM,FAI,FAIRVIEW,DOGS,402
03/01/2019 12:00:00 AM,FAL,FALCONRIDGE,CATS,277
03/01/2019 12:00:00 AM,FAL,FALCONRIDGE,DOGS,596
03/01/2019 12:00:00 AM,FHI,FOOTHILLS,CATS,0
03/01/2019 12:00:00 AM,FHI,FOOTHILLS,DOGS,112
03/01/2019 12:00:00 AM,FHT,FOREST HEIGHTS,CATS,138
03/01/2019 12:00:00 AM,FHT,FOREST HEIGHTS,DOGS,371
03/01/2019 12:00:00 AM,FLI,FOREST LAWN INDUSTRIAL,CATS,3
03/01/2019 12:00:00 AM,FLI,FOREST LAWN INDUSTRIAL,DOGS,14
03/01/2019 12:00:00 AM,FLN,FOREST LAWN,CATS,256
03/01/2019 12:00:00 AM,FLN,FOREST LAWN,DOGS,508
03/01/2019 12:00:00 AM,GAW,GARRISON WOODS,CATS,53
03/01/2019 12:00:00 AM,GAW,GARRISON WOODS,DOGS,219
03/01/2019 12:00:00 AM,GLA,GLAMORGAN,CATS,303
03/01/2019 12:00:00 AM,GLA,GLAMORGAN,DOGS,525
03/01/2019 12:00:00 AM,GBK,GLENBROOK,CATS,259
03/01/2019 12:00:00 AM,GBK,GLENBROOK,DOGS,505
03/01/2019 12:00:00 AM,GDL,GLENDALE,CATS,99
03/01/2019 12:00:00 AM,GDL,GLENDALE,DOGS,274
03/01/2019 12:00:00 AM,GBP,GLENDEER BUSINESS PARK,CATS,0
03/01/2019 12:00:00 AM,GBP,GLENDEER BUSINESS PARK,DOGS,0
03/01/2019 12:00:00 AM,GTI,GOLDEN TRIANGLE,CATS,0
03/01/2019 12:00:00 AM,GTI,GOLDEN TRIANGLE,DOGS,0
03/01/2019 12:00:00 AM,GPI,GREAT PLAINS,CATS,0
03/01/2019 12:00:00 AM,GPI,GREAT PLAINS,DOGS,0
03/01/2019 12:00:00 AM,GRI,GREENVIEW INDUSTRIAL PARK,CATS,4
03/01/2019 12:00:00 AM,GRI,GREENVIEW INDUSTRIAL PARK,DOGS,0
03/01/2019 12:00:00 AM,GRV,GREENVIEW,CATS,99
03/01/2019 12:00:00 AM,GRV,GREENVIEW,DOGS,88
03/01/2019 12:00:00 AM,GRE,GREENWOOD/GREENBRIAR,CATS,82
03/01/2019 12:00:00 AM,GRE,GREENWOOD/GREENBRIAR,DOGS,139
03/01/2019 12:00:00 AM,HAM,HAMPTONS,CATS,82
03/01/2019 12:00:00 AM,HAM,HAMPTONS,DOGS,346
03/01/2019 12:00:00 AM,HAR,HARVEST HILLS,CATS,217
03/01/2019 12:00:00 AM,HAR,HARVEST HILLS,DOGS,691
03/01/2019 12:00:00 AM,HAW,HAWKWOOD,CATS,283
03/01/2019 12:00:00 AM,HAW,HAWKWOOD,DOGS,796
03/01/2019 12:00:00 AM,HAY,HAYSBORO,CATS,311
03/01/2019 12:00:00 AM,HAY,HAYSBORO,DOGS,605
03/01/2019 12:00:00 AM,HID,HIDDEN VALLEY,CATS,358
03/01/2019 12:00:00 AM,HID,HIDDEN VALLEY,DOGS,1058
03/01/2019 12:00:00 AM,HIF,HIGHFIELD,CATS,0
03/01/2019 12:00:00 AM,HIF,HIGHFIELD,DOGS,0
03/01/2019 12:00:00 AM,HPK,HIGHLAND PARK,CATS,134
03/01/2019 12:00:00 AM,HPK,HIGHLAND PARK,DOGS,257
03/01/2019 12:00:00 AM,HIW,HIGHWOOD,CATS,84
03/01/2019 12:00:00 AM,HIW,HIGHWOOD,DOGS,207
03/01/2019 12:00:00 AM,HIL,HILLHURST,CATS,183
03/01/2019 12:00:00 AM,HIL,HILLHURST,DOGS,389
03/01/2019 12:00:00 AM,HOR,HORIZON,CATS,0
03/01/2019 12:00:00 AM,HOR,HORIZON,DOGS,0
03/01/2019 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,CATS,0
03/01/2019 12:00:00 AM,HOU,HOUNSFIELD HEIGHTS/BRIAR HILL,DOGS,158
03/01/2019 12:00:00 AM,HUN,HUNTINGTON HILLS,CATS,540
03/01/2019 12:00:00 AM,HUN,HUNTINGTON HILLS,DOGS,1118
03/01/2019 12:00:00 AM,ING,INGLEWOOD,CATS,244
03/01/2019 12:00:00 AM,ING,INGLEWOOD,DOGS,554
